date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2025-03-25,4.9,1.84,2.1,-0.7,,,78,67.3,66.5,55,-2.1,-3.7,-3.5,-5,36,27,26,16,48,27,101.63,101.12,101.15,100.68,99.49,98.99,99.03,98.57,24100,23900,21700,19300,,,,,15.9,0,0,0,0,0,0,0,,07:12:00,1742901120,7.2,19:36:00,1742945760,19.6,12.4,2,2,5,5,-2,-2,,,,,,8,7.1,7,6,,,,
2025-03-24,6.7,2.62,3,-0.7,,-7,100,86.5,86,72,3.4,0.5,0.4,-2.5,44,24.96,27.5,11,61,22,100.76,100.36,100.42,100.09,98.62,98.25,98.3,97.98,24100,20495.8,13650,3200,,,,,15,0,0,0,0,1.2,0.8,0.4,2,07:14:00,1742814840,7.23,19:34:00,1742859240,19.57,12.33,2,2,5,5,0,0,,,,,,8,7,6,4,,,,
2025-03-23,0.3,-3.12,-3.7,-7.7,,-12,74,60.8,59.5,45,-4.2,-9.8,-8.4,-12.7,23,13.75,14.5,6,41,12,102.37,102.01,101.69,101.02,100.19,99.84,99.53,98.88,24100,24100,24100,24100,,,,,21.7,0,0,0,0,2.4,0,2.4,2,07:16:00,1742728560,7.27,19:33:00,1742772780,19.55,12.28,4,4,1,1,-1,-1,,,,,,8,3.9,4,0,,,,
2025-03-22,6.7,1.67,0.6,-5.5,,-13,86,56.9,65.5,45,2.2,-6.1,-5.4,-13,45,29.67,28.5,12,68,33,102.04,100.81,100.99,99.93,99.88,98.69,98.86,97.85,24100,24100,24100,24100,,,,,17.4,0,0,0,0,0,0,0,,07:18:00,1742642280,7.3,19:32:00,1742686320,19.53,12.23,3,3,0,2,-12,-7,,,,,,8,5.4,4.5,1,,,,
2025-03-21,8.7,3.19,2.49,-3.7,,-7,76,52.8,54,32,-3.3,-6,-5.8,-8.2,36,19.88,23,10,41,22,101.45,101.07,100.98,100.51,99.31,98.95,98.86,98.41,24100,24100,24100,24100,,,,,15.5,0,0,0,0,0,0,0,,07:19:00,1742555940,7.32,19:31:00,1742599860,19.52,12.2,4,4,9,9,3,5,,,,,,7,2.3,3.5,0,,,,
2025-03-20,14.4,8.22,7,-0.4,,,87,67.1,67.5,48,9,2.3,1.8,-5.5,49,28.04,26,3,71,32,100.91,99.96,100.23,99.55,98.8,97.9,98.16,97.51,24100,23100,21700,19300,,,,,11,0,2,0,0,1.1,1.1,0,,07:21:00,1742469660,7.35,19:30:00,1742513400,19.5,12.15,4,4,13,13,-4,-4,,,,,,8,7.2,6.5,5,,,,
2025-03-19,21.3,11.46,12.25,3.2,,,72,51.4,51,30,3,1.2,1.2,-0.6,21,10.12,10.5,0,33,16,101.17,100.61,100.56,99.96,99.07,98.53,98.49,97.91,24100,24100,24100,24100,,,,,5.8,0,7.2,5.2,2.2,0,0,0,,07:23:00,1742383380,7.38,19:28:00,1742426880,19.47,12.08,5,5,18,18,10,10,,,,,,8,4.2,4,0,,,,
2025-03-18,16.2,6.39,7.9,-0.4,,-4,84,62.7,61.5,39,2.5,-0.7,-0.6,-3.6,18,11.38,11.5,5,31,22,102.04,101.53,101.61,101.18,99.89,99.4,99.49,99.08,24100,24100,24100,24100,,,,,10.1,0,2.9,0.9,0,0,0,0,,07:25:00,1742297100,7.42,19:27:00,1742340420,19.45,12.03,5,5,12,12,4,5,,,,,,6,2.1,3,0,,,,
2025-03-17,5.5,1.18,1.35,-2.8,,-9,92,59.3,59,26,-0.2,-6.8,-6.5,-12.7,34,18.08,19,4,45,31,102.12,101.85,101.64,101.17,99.97,99.71,99.52,99.07,24100,23900,21700,19300,,,,,16.6,0,0,0,0,0,0,0,,07:27:00,1742210820,7.45,19:26:00,1742253960,19.43,11.98,4,4,6,6,-1,-1,,,,,,8,3.6,4,0,,,,
2025-03-16,16.7,10.32,8.54,0.4,,,100,86.1,85,70,14.4,8,5.9,-2.6,50,21.38,29.5,9,74,27,101,99.98,100.17,99.33,98.91,97.92,98.1,97.29,24100,20229.2,15250,6400,,,,,9.5,0,3.5,1.5,0,22.1,22.1,0,,07:28:00,1742124480,7.47,19:25:00,1742167500,19.42,11.95,2,2,15,15,-2,-2,,,,,,8,7.1,5.5,3,,,,
2025-03-15,14.3,9.17,8.6,2.9,,,98,77.7,82.5,67,9.4,5.4,4.8,0.2,21,10.79,10.5,0,35,11,100.77,100.41,100.42,100.08,98.68,98.33,98.35,98.01,24100,22900,16900,9700,,,,,9.4,0,3.6,1.6,0,4.5,4.5,0,,07:30:00,1742038200,7.5,19:24:00,1742081040,19.4,11.9,2,4,15,15,10,11,,,,,,8,6.8,5.5,3,,,,
2025-03-14,14.5,5.92,5.6,-3.3,,-5,86,60.2,61.5,37,1.8,-1.8,-1.6,-5,15,8.33,7.5,0,,,101.8,101.44,101.31,100.81,99.65,99.32,99.19,98.72,24100,24100,24100,24100,,,,,12.4,0,0.6,0,0,0,0,0,,07:32:00,1741951920,7.53,19:22:00,1741994520,19.37,11.83,5,5,10,10,6,7,,,,,,8,5,4,0,,,,
2025-03-13,7.9,0.89,1.7,-4.5,,-9,72,61.9,59,46,-1.6,-5.7,-5.6,-9.6,14,7.96,7,0,,,101.75,101.58,101.58,101.4,99.61,99.43,99.43,99.25,24100,24100,24100,24100,,,,,16.3,0,0,0,0,0,0,0,,07:34:00,1741865640,7.57,19:21:00,1741908060,19.35,11.78,5,5,8,8,0,1,,,,,,7,5.5,3.5,0,,,,
2025-03-12,1.5,-1.25,-1.25,-4,,-7,70,57.6,59,48,-6.6,-8.6,-9.3,-12.1,22,13.83,13,4,32,11,101.95,101.76,101.76,101.58,99.79,99.6,99.61,99.43,24100,24100,24100,24100,,,,,19.2,0,0,0,0,0,0,0,0,07:36:00,1741779360,7.6,19:20:00,1741821600,19.33,11.73,6,6,1,1,-2,-2,,,,,,8,5.8,4.5,1,,,,
2025-03-11,12.4,5.81,4.55,-3.3,,-7,86,55.8,59,32,1.9,-2.7,-3.2,-8.2,35,19.67,19,3,54,31,101.68,100.58,100.81,99.95,99.55,98.49,98.71,97.87,24100,24100,24100,24100,,,,,13.4,0,0,0,0,0,0,0,0,07:37:00,1741693020,7.62,19:19:00,1741735140,19.32,11.7,4,4,11,12,-4,-4,,,,,,6,2.6,3,0,,,,
2025-03-10,11.3,5.58,5.6,-0.1,,,84,66.4,67,50,1.7,-0.4,-0.8,-3.2,28,11.88,15.5,3,41,28,101.06,100.79,100.74,100.42,98.95,98.69,98.64,98.33,24100,23900,21700,19300,,,,,12.4,0,0.6,0,0,0,0,0,1,07:39:00,1741606740,7.65,19:17:00,1741648620,19.28,11.63,4,4,9,9,4,5,,,,,,7,2,3.5,0,,,,
2025-03-09,8,2.57,2.1,-3.8,,-8,86,63.8,63.5,41,-0.2,-4.1,-3.5,-6.8,34,19.83,19,4,53,29,101.17,100.94,100.9,100.64,99.03,98.81,98.78,98.54,24100,24100,24100,24100,,,,,15.9,0,0,0,0,0,0,0,2,07:41:00,1741520460,7.68,19:16:00,1741562160,19.27,11.58,3,4,5,7,0,2,,,,,,8,3.5,4.5,1,,,,
2025-03-08,1.4,-2.54,-2.15,-5.7,,-14,82,60.8,63.5,45,-2.8,-9.3,-7.8,-12.7,41,26.04,25.5,10,56,28,101.45,101.1,100.94,100.43,99.28,98.95,98.8,98.32,24100,23766.7,20100,16100,,,,,20.1,0,0,0,0,0,0,0,2,06:43:00,1741434180,6.72,18:15:00,1741475700,18.25,11.53,3,3,0,0,-4,-3,,,,,,8,3.5,4,0,,,,
2025-03-07,2.4,-0.42,-0.15,-2.7,,-10,84,58.8,63,42,-2.5,-7.8,-6.5,-10.5,47,29.96,31,15,67,29,100.92,100.69,100.67,100.41,98.78,98.56,98.54,98.3,24100,23766.7,20100,16100,,,,,18.1,0,0,0,0,0,0,0,3,06:44:00,1741347840,6.73,18:14:00,1741389240,18.23,11.5,4,4,1,1,-6,-6,,,,,,8,4.2,4.5,1,,,,
2025-03-06,2.9,-0.86,-0.19,-3.3,,-12,94,74.9,79,64,1.3,-4.9,-3.5,-8.3,52,36.42,37,22,72,27,100.67,99.72,99.72,98.76,98.53,97.62,97.61,96.7,24100,22900,16100,8100,,,,,18.2,0,0,0,0,0,0,0,3,06:46:00,1741261560,6.77,18:12:00,1741302720,18.2,11.43,1,1,-2,-1,-4,-3,,,,,,8,6.6,4.5,1,,,,
2025-03-05,7.2,4.59,4.65,2.1,,,100,96.8,86,72,7,4.1,2.9,-1.2,29,12.25,14.5,0,50,22,100.5,99.38,99.6,98.69,98.4,97.31,97.51,96.63,24100,11116.7,12150,200,,,,,13.3,0,0,0,0,14.1,14.1,0,7,06:48:00,1741175280,6.8,18:11:00,1741216260,18.18,11.38,1,2,7,8,0,1,,,,,,8,7.5,5.5,3,,,,
2025-03-04,7.1,3.35,3.34,-0.4,,-5,84,65.2,68.5,53,0.8,-2.6,-3,-6.8,14,8.75,8.5,3,,,101.73,101.21,101.19,100.65,99.58,99.08,99.06,98.54,24100,23566.7,20100,16100,,,,,14.7,0,0,0,0,0.7,0.7,0,9,06:50:00,1741089000,6.83,18:10:00,1741129800,18.17,11.33,2,3,5,5,3,3,,,,,,8,7.5,6.5,5,,,,
2025-03-03,3,-2.1,-2.54,-8.1,,-13,76,60.4,57.5,39,-6.8,-9,-9.2,-11.7,26,14.04,17,8,36,24,102.43,102.16,102.12,101.8,100.24,99.98,99.94,99.65,24100,24100,24100,24100,,,,,20.5,0,0,0,0,0,0,0,9,06:51:00,1741002660,6.85,18:09:00,1741043340,18.15,11.3,3,3,2,2,-1,-1,,,,,,8,5.7,4.5,1,,,,
2025-03-02,-5,-9.85,-10.5,-16,,-25,79,63.4,67,55,-9.6,-15.6,-16.1,-22.5,26,15.17,17.5,9,37,33,102.5,102.33,102.28,102.05,100.28,100.12,100.06,99.85,24100,24100,24100,24100,,,,,28.5,0,0,0,0,0,0,0,9,06:53:00,1740916380,6.88,18:07:00,1740956820,18.12,11.23,2,2,-6,-3,-13,-10,,,,,,8,5.9,4,0,,,,
2025-03-01,3.6,-6.76,-4.5,-12.6,,-20,89,61.1,70,51,2,-13.1,-7.8,-17.7,49,36.58,34,19,63,29,101.98,100.78,100.58,99.18,99.78,98.64,98.44,97.1,24100,24100,24100,24100,,,,,22.5,0,0,0,0,0,0,0,10,06:55:00,1740830100,6.92,18:06:00,1740870360,18.1,11.18,1,2,-7,-6,-17,-16,,,,,,8,5.7,4.5,1,,,,
2025-02-28,4.4,-0.04,-0.04,-4.5,,-9,93,76.9,81,69,1.4,-3.6,-3.4,-8.1,27,15.92,16.5,6,52,34,100.99,100.19,100.08,99.18,98.85,98.07,97.97,97.1,24100,21295.8,14450,4800,,,,,18,0,0,0,0,0.6,0.4,0.2,14,06:56:00,1740743760,6.93,18:05:00,1740783900,18.08,11.15,2,2,2,4,-7,-6,,,,,,8,7.2,6.5,5,,,,
2025-02-27,5.1,1.84,2.25,-0.6,,-4,100,88.8,88.5,77,1.7,0.1,-0.4,-2.5,35,18.17,21.5,8,46,27,101.02,100.41,100.57,100.13,98.91,98.31,98.47,98.03,24100,17683.3,12850,1600,,,,,15.8,0,0,0,0,5.3,0.7,4.6,25,06:58:00,1740657480,6.97,18:03:00,1740697380,18.05,11.08,2,2,4,4,-8,-7,,,,,,8,6.8,4.5,1,,,,
2025-02-26,5.9,2.46,1.65,-2.6,,-5,92,70.2,70,48,-0.4,-2.8,-2.5,-4.7,14,6.67,7,0,,,101.5,101.33,101.28,101.07,99.37,99.2,99.17,98.96,24100,24100,24100,24100,,,,,16.4,0,0,0,0,0,0,0,28,07:00:00,1740571200,7,18:02:00,1740610920,18.03,11.03,3,3,3,5,0,1,,,,,,8,5,4,0,,,,
2025-02-25,6.7,4.13,4.2,1.7,,,90,82,82,74,2.5,1.3,1.3,0.1,21,12.08,10.5,0,,,101.04,100.63,100.73,100.41,98.93,98.53,98.62,98.32,24100,22366.7,16100,8100,,,,,13.8,0,0,0,0,0.2,,,35,07:01:00,1740484860,7.02,18:01:00,1740524460,18.02,11,3,3,6,7,-4,-3,,,,,,8,7.2,7,6,,,,
2025-02-24,7.2,2.86,2.7,-1.8,,-5,82,67.9,66,50,0.2,-2.7,-2.5,-5.2,46,20.21,25.5,5,75,23,101.62,100.68,100.85,100.07,99.47,98.56,98.72,97.97,24100,24100,24100,24100,,,,,15.3,0,0,0,0,0,0,0,41,07:03:00,1740398580,7.05,18:00:00,1740438000,18,10.95,2,3,4,6,1,2,,,,,,8,6.1,5,2,,,,
2025-02-23,0.9,-1.32,-1.15,-3.2,,-9,84,69.7,72,60,-3.6,-6.2,-6.6,-9.6,21,12.38,14,7,,,101.99,101.84,101.83,101.67,99.82,99.68,99.67,99.52,24100,23500,21700,19300,,,,,19.1,0,0,0,0,0,0,0,45,07:04:00,1740312240,7.07,17:58:00,1740351480,17.97,10.9,2,2,-1,0,-3,-3,,,,,,8,7.7,7,6,,,,
2025-02-22,-1.6,-4.65,-5,-8.4,,-14,88,72.4,74,60,-7,-9,-8.8,-10.5,29,17.46,18,7,44,24,102.93,102.24,102.38,101.84,100.72,100.05,100.19,99.66,24100,23362.5,15250,6400,,,,,23,0,0,0,0,0,0,0,45,07:06:00,1740225960,7.1,17:57:00,1740265020,17.95,10.85,3,3,-4,-4,-5,-4,,,,,,8,6,4.5,1,,,,
2025-02-21,-5.8,-9.03,-9.3,-12.8,,-21,81,68.3,69.5,58,-10.6,-13.9,-13.7,-16.8,28,17.17,17.5,7,37,30,103.17,102.98,102.84,102.52,100.95,100.76,100.63,100.31,24100,23766.7,20100,16100,,,,,27.3,0,0,0,0,0,0,0,45,07:08:00,1740139680,7.13,17:56:00,1740178560,17.93,10.8,2,3,-6,-6,-11,-9,,,,,,8,4.9,4.5,1,,,,
2025-02-20,-7.4,-9.94,-9.5,-11.6,,-20,86,70.8,74,62,-12.6,-14.3,-14.2,-15.8,26,19.08,19.5,13,39,32,102.48,102.24,102.27,102.05,100.27,100.03,100.06,99.85,24100,19008.3,13050,2000,,,,,27.5,0,0,0,0,1.2,0,1.2,45,07:09:00,1740053340,7.15,17:54:00,1740092040,17.9,10.75,1,2,-8,-7,-16,-12,,,,,,8,6.9,6,4,,,,
2025-02-19,-6.5,-9.34,-9.35,-12.2,,-18,82,70.5,72,62,-12.4,-13.8,-14.2,-16.1,27,14,16,5,40,25,103.02,102.77,102.75,102.49,100.79,100.55,100.53,100.28,24100,21495.8,14450,4800,,,,,27.4,0,0,0,0,0.6,0,0.6,46,07:11:00,1739967060,7.18,17:53:00,1740005580,17.88,10.7,2,3,-7,-7,-15,-13,,,,,,8,7.8,7.5,7,,,,
2025-02-18,-6.9,-10.61,-10.45,-14,,-25,80,69.5,69,58,-13.2,-15.2,-15.4,-17.6,50,34.79,36,22,64,27,102.71,102.35,102.32,101.93,100.5,100.14,100.12,99.73,24100,22962.5,15250,6400,,,,,28.4,0,0,0,0,0.2,0,0.2,48,07:12:00,1739880720,7.2,17:52:00,1739919120,17.87,10.67,1,1,-6,-6,-15,-15,,,,,,8,4.5,4,0,,,,
2025-02-17,-7,-10.08,-10.25,-13.5,,-23,82,69.1,71,60,-12.3,-14.7,-14.4,-16.6,53,33.62,32.5,12,68,27,101.91,101.39,101.2,100.48,99.71,99.2,99.01,98.32,24100,19762.5,14450,4800,,,,,28.2,0,0,0,0,0,0,0,50,07:14:00,1739794440,7.23,17:50:00,1739832600,17.83,10.6,1,1,-7,-7,-12,-12,,,,,,6,3.6,3,0,,,,
2025-02-16,-4.9,-6.85,-7.25,-9.6,,-18,96,86.5,82.5,69,-5.8,-8.8,-9.6,-13.3,35,25.5,27,19,50,29,100.89,99.96,100.1,99.31,98.74,97.82,97.96,97.18,24100,7925,12350,600,,,,,25.2,0,0,0,0,17.4,0.4,17,37,07:15:00,1739708100,7.25,17:49:00,1739746140,17.82,10.57,1,1,-6,-4,-11,-7,,,,,,8,6.5,6,4,,,,
2025-02-15,-1.9,-4.04,-4.34,-6.8,,-11,100,85.2,79.5,59,-2.2,-6.3,-7.8,-13.4,21,13.58,12.5,4,37,10,103.23,102,102.11,100.98,101.02,99.82,99.92,98.83,24100,10900,12550,1000,,,,,22.3,0,0,0,0,7.8,0,8,28,07:17:00,1739621820,7.28,17:48:00,1739659680,17.8,10.52,1,2,-3,-2,-5,-4,,,,,,8,6.7,6,4,,,,
2025-02-14,-4.5,-6.76,-6.55,-8.6,,-17,83,64,68,53,-8.8,-12.6,-11.7,-14.5,32,19.96,17.5,3,40,25,103.7,103.41,103.19,102.69,101.48,101.2,100.99,100.5,24100,24100,24100,24100,,,,,24.6,0,0,0,0,0,0,0,32,07:18:00,1739535480,7.3,17:46:00,1739573160,17.77,10.47,3,3,-4,-4,-11,-9,,,,,,8,6.5,4.5,1,,,,
2025-02-13,-2.6,-6.15,-5.75,-8.9,,-16,97,81.3,81,65,-7,-9,-9.4,-11.9,41,23.08,26,11,58,28,102.58,101.27,101.45,100.32,100.38,99.1,99.27,98.16,24100,16083.3,12250,400,,,,,23.8,0,0,0,0,12.4,0,12.4,33,07:19:00,1739449140,7.32,17:45:00,1739486700,17.75,10.43,2,2,-5,0,-10,-7,,,,,,8,4.8,4.5,1,,,,
2025-02-12,-4.8,-7.12,-6.94,-9.1,,-16,98,72,75.5,53,-5.2,-11.6,-11,-16.8,28,19.67,19,10,46,9,102.71,102.18,101.85,100.98,100.5,99.99,99.65,98.81,24100,15645.8,12250,400,,,,,24.9,0,0,0,0,11.2,0,14,10,07:21:00,1739362860,7.35,17:44:00,1739400240,17.73,10.38,2,2,-3,-3,-3,-2,,,,,,8,7.1,4.5,1,,,,
2025-02-11,-2.2,-7.55,-7.3,-12.4,,-19,84,71.2,73,62,-8.4,-12,-11.4,-14.4,23,14.21,16,9,33,1,102.85,102.63,102.63,102.41,100.65,100.43,100.43,100.21,24100,23566.7,20100,16100,,,,,25.3,0,0,0,0,0,0,0,12,07:22:00,1739276520,7.37,17:42:00,1739313720,17.7,10.33,2,2,-2,-2,-10,-7,,,,,,8,5.5,4,0,,,,
2025-02-10,-3.2,-6.01,-7.1,-11,,-16,76,67.2,64.5,53,-9.7,-11.2,-12.3,-14.9,37,18.29,24,11,48,28,103.05,102.92,102.89,102.74,100.85,100.72,100.7,100.55,24100,23900,21700,19300,,,,,25.1,0,0,0,0,0,0,0,14,07:24:00,1739190240,7.4,17:41:00,1739227260,17.68,10.28,2,2,-3,-3,-10,-9,,,,,,8,6.1,4,0,,,,
2025-02-09,0.1,-3.9,-3.1,-6.3,,-13,95,79.7,77,59,-4.5,-7.1,-7.9,-11.3,41,21.79,22.5,4,49,27,102.71,102.04,101.92,101.12,100.52,99.86,99.74,98.97,24100,16370.8,13250,2400,,,,,21.1,0,0,0,0,2.8,0,2.8,16,07:25:00,1739103900,7.42,17:39:00,1739140740,17.65,10.23,1,1,0,0,-11,-10,,,,,,8,7.3,5,2,,,,
2025-02-08,-2.2,-4.67,-5.69,-9.2,,-13,100,75.5,80.5,61,-3,-8.5,-7.8,-12.5,22,12.21,11,0,30,7,102.56,102,101.84,101.12,100.37,99.82,99.67,98.97,24100,18425,12450,800,,,,,23.7,0,0,0,0,9.2,0,12.6,3,07:26:00,1739017560,7.43,17:38:00,1739054280,17.63,10.2,2,2,-2,-2,-4,-2,,,,,,8,7.2,4.5,1,,,,
2025-02-07,-2.3,-5.91,-5.35,-8.4,,-17,88,64.6,72.5,57,-7,-11.6,-10.7,-14.4,41,29,25.5,10,66,29,102.55,101.97,101.61,100.66,100.35,99.8,99.43,98.52,24100,23145.8,12650,1200,,,,,23.4,0,0,0,0,0,0,0,3,07:27:00,1738931220,7.45,17:37:00,1738967820,17.62,10.17,2,2,-4,-4,-10,-8,,,,,,8,4.1,4,0,,,,
2025-02-06,0.6,-1.93,-2.1,-4.8,,-11,100,84,84,68,-1.8,-4.4,-5.2,-8.7,52,22.58,28.5,5,85,26,102,100.75,101.18,100.36,99.82,98.6,99.03,98.23,24100,16100,13050,2000,,,,,20.1,0,0,0,0,3.2,0.4,2.8,3,07:29:00,1738844940,7.48,17:35:00,1738881300,17.58,10.1,1,1,2,2,-7,-6,,,,,,8,7.2,5,2,,,,
2025-02-05,-4.6,-7.2,-7.4,-10.2,,-17,76,67.5,66,56,-9.2,-12.3,-11.6,-13.9,19,9.79,11,3,34,10,103.3,102.93,102.74,102.17,101.08,100.72,100.53,99.98,24100,24100,24100,24100,,,,,25.4,0,0,0,0,0,0,0,2,07:30:00,1738758600,7.5,17:34:00,1738794840,17.57,10.07,2,2,-5,-5,-7,-7,,,,,,7,6.3,5,3,,,,
2025-02-04,-1.2,-5.04,-5.44,-9.7,,-17,86,71.3,73,60,-3.2,-9.5,-8.7,-14.2,43,24.75,27,11,58,31,103.05,102.35,102.27,101.48,100.84,100.18,100.08,99.33,24100,21620.8,12850,1600,,,,,23.4,0,0,0,0,0,0,0,3,07:31:00,1738672260,7.52,17:33:00,1738708380,17.55,10.03,2,2,-3,-3,-13,-12,,,,,,8,5.8,5.5,3,,,,
2025-02-03,1.7,-0.73,-1.25,-4.2,,-9,100,96,93,86,1.4,-1.3,-1.6,-4.7,25,11.46,14,3,39,31,101.82,101.42,101.4,100.98,99.65,99.26,99.24,98.84,24100,11800,14050,4000,,,,,19.2,0,0,0,0,1.2,0.4,0.8,3,07:32:00,1738585920,7.53,17:31:00,1738621860,17.52,9.98,1,1,3,3,-6,-6,,,,,,8,7.9,7.5,7,,,,
2025-02-02,-3.7,-6.04,-7.75,-11.8,,-17,94,77.3,77.5,61,-4.7,-9.5,-10.8,-16.8,27,12.83,13.5,0,38,11,103.33,102.35,102.55,101.77,101.1,100.16,100.34,99.59,24100,17870.8,12650,1200,,,,,25.8,0,0,0,0,1,0,1,2,07:33:00,1738499580,7.55,17:30:00,1738535400,17.5,9.95,1,2,-1,-1,-3,-2,,,,,,8,7.8,7.5,7,,,,
2025-02-01,-8.6,-11.7,-11.3,-14,,-23,76,64.8,64.5,53,-15.5,-17.1,-16.9,-18.3,41,17.75,25,9,59,35,103.49,102.91,102.61,101.72,101.24,100.69,100.39,99.55,24100,24100,24100,24100,,,,,29.3,0,0,0,0,0,0,0,2,07:34:00,1738413240,7.57,17:29:00,1738448940,17.48,9.92,2,2,-10,-10,-14,-12,,,,,,5,2,2.5,0,,,,
2025-01-31,1.8,-0.95,-4.25,-10.3,,-18,91,82.3,80.5,70,-0.9,-3.6,-6.8,-12.7,41,15.67,20.5,0,59,34,101.56,101.04,101.09,100.62,99.4,98.9,98.94,98.49,24100,17966.7,16100,8100,,,,,22.2,0,0,0,0,0,0,0,3,07:36:00,1738326960,7.6,17:27:00,1738362420,17.45,9.85,2,2,2,2,-15,-14,,,,,,8,6.2,4,0,,,,
2025-01-30,-0.3,-4.1,-4.7,-9.1,,-14,78,69.3,69,60,-4.7,-8.9,-8.9,-13.1,16,9.88,8,0,,,102.23,101.8,101.74,101.24,100.03,99.63,99.56,99.09,24100,24100,24100,24100,,,,,22.7,0,0,0,0,0,0,0,4,07:37:00,1738240620,7.62,17:26:00,1738275960,17.43,9.82,2,2,0,0,0,0,,,,,,8,6.4,4.5,1,,,,
2025-01-29,2.5,-3.27,-3.25,-9,,-17,92,69.5,74,56,0.1,-8.2,-7,-14,53,32,35,17,71,31,101.77,100.31,100.44,99.12,99.6,98.18,98.31,97.02,24100,22766.7,16100,8100,,,,,21.2,0,0,0,0,0.6,0.6,0,5,07:38:00,1738154280,7.63,17:24:00,1738189440,17.4,9.77,1,1,-1,0,-10,-9,,,,,,8,6,4.5,1,,,,
2025-01-28,2.4,-5.6,-4.7,-11.8,,-19,100,75.2,74.5,49,-1.2,-9.6,-9.3,-17.5,46,19.46,25.5,5,63,33,100.94,100.13,100.03,99.11,98.78,98,97.89,97.01,24100,16525,12650,1200,,,,,22.7,0,0,0,0,4.8,0,5.2,1,07:39:00,1738067940,7.65,17:23:00,1738102980,17.38,9.73,2,2,-3,-3,-2,-1,,,,,,8,6.3,4.5,1,,,,
2025-01-27,1.4,-2.18,-2.54,-6.5,,-13,89,60.2,63,37,-2.8,-9.4,-7.5,-12.3,43,31.58,28,13,67,22,101.61,100.5,100.6,99.58,99.45,98.37,98.47,97.48,24100,21500,16100,8100,,,,,20.5,0,0,0,0,0.6,0,0.6,0,07:40:00,1737981600,7.67,17:22:00,1738016520,17.37,9.7,2,2,0,0,-12,-8,,,,,,8,5.2,4,0,,,,
2025-01-26,0.3,-2.13,-2.95,-6.2,,-12,85,67,68.5,52,-3.6,-7.6,-7.1,-10.6,38,27.71,27,16,50,26,102.09,101.84,101.72,101.35,99.93,99.68,99.56,99.2,24100,23500,16900,9700,,,,,20.9,0,0,0,0,0,0,0,0,07:40:00,1737895200,7.67,17:20:00,1737930000,17.33,9.67,1,1,0,0,-7,-6,,,,,,8,5.5,4.5,1,,,,
2025-01-25,-1,-5.08,-5.09,-9.2,,-14,79,69.3,70,61,-4.6,-9.9,-9.3,-14,35,18.62,21.5,8,51,25,102.45,101.94,101.93,101.41,100.25,99.75,99.75,99.25,24100,22700,21700,19300,,,,,23.1,0,0,0,0,0,0,0,0,07:41:00,1737808860,7.68,17:19:00,1737843540,17.32,9.63,1,1,-3,-3,-13,-3,,,,,,8,6.8,4.5,1,,,,
2025-01-24,-3.7,-7.4,-6.9,-10.1,,-16,86,68.9,69,52,-9.9,-12.4,-12.7,-15.4,24,15.92,14,4,34,25,102.47,102.24,102.14,101.8,100.27,100.05,99.94,99.62,24100,23100,18500,12900,,,,,24.9,0,0,0,0,0,0,0,0,07:42:00,1737722520,7.7,17:18:00,1737757080,17.3,9.6,1,1,-5,-5,-13,-12,,,,,,8,6.4,5.5,3,,,,
2025-01-23,-3.9,-6.68,-6.7,-9.5,,-17,85,73.1,71,57,-8.9,-10.8,-12.7,-16.4,28,18.17,19.5,11,39,25,102.16,101.82,101.91,101.65,99.95,99.63,99.71,99.47,24100,20900,18500,12900,,,,,24.7,0,0,0,0,0,0,0,1,07:43:00,1737636180,7.72,17:16:00,1737670560,17.27,9.55,,,-5,-5,-13,-13,,,,,,8,7,5,2,,,,
2025-01-22,-9.4,-13.89,-13.95,-18.5,,-28,78,60.1,61,44,-13.6,-20.2,-18.8,-23.9,26,18.08,19,12,42,21,103.21,102.85,102.71,102.21,100.95,100.61,100.47,100,24100,23033.3,18500,12900,,,,,31.9,0,0,0,0,0.4,0,0.4,0,07:44:00,1737549840,7.73,17:15:00,1737584100,17.25,9.52,1,1,-11,-11,-12,-12,,,,,,8,4.9,4,0,,,,
